DATUM,Category,Type,Year,Value,Prev_Year_Value,Change_Prev_Month_Pct,Change_Prev_Year_Pct,12M_Moving_Avg,Month
2006-06-01,Verkehrsunfälle,insgesamt,2006,2853.0,3499.0,-5.9,-18.46,3291.0,6
2006-06-01,Verkehrsunfälle,Verletzte und Getötete,2006,479.0,729.0,-15.07,-34.29,501.0,6
2006-06-01,Verkehrsunfälle,mit Personenschäden,2006,406.0,627.0,-13.8,-35.25,426.0,6
2006-06-01,Fluchtunfälle,Verletzte und Getötete,2006,40.0,53.0,21.21,-24.53,41.0,6
2006-06-01,Alkoholunfälle,insgesamt,2006,51.0,57.0,-3.77,-10.53,50.0,6
2006-06-01,Fluchtunfälle,insgesamt,2006,565.0,901.0,18.7,-37.29,817.0,6
2006-06-01,Alkoholunfälle,Verletzte und Getötete,2006,22.0,31.0,-21.43,-29.03,24.0,6
2006-07-01,Fluchtunfälle,insgesamt,2006,845.0,951.0,49.56,-11.15,808.0,7
2006-07-01,Fluchtunfälle,Verletzte und Getötete,2006,78.0,65.0,95.0,20.0,42.0,7
2006-07-01,Verkehrsunfälle,insgesamt,2006,3611.0,3631.0,26.57,-0.55,3289.0,7
2006-07-01,Alkoholunfälle,Verletzte und Getötete,2006,37.0,26.0,68.18,42.31,25.0,7
2006-07-01,Alkoholunfälle,insgesamt,2006,64.0,63.0,25.49,1.59,51.0,7
2006-07-01,Verkehrsunfälle,mit Personenschäden,2006,671.0,558.0,65.27,20.25,436.0,7
2006-07-01,Verkehrsunfälle,Verletzte und Getötete,2006,787.0,675.0,64.3,16.59,511.0,7
2006-08-01,Alkoholunfälle,insgesamt,2006,48.0,48.0,-25.0,0.0,51.0,8
2006-08-01,Verkehrsunfälle,insgesamt,2006,2993.0,2965.0,-17.11,0.94,3292.0,8
2006-08-01,Verkehrsunfälle,Verletzte und Getötete,2006,513.0,582.0,-34.82,-11.86,505.0,8
2006-08-01,Fluchtunfälle,Verletzte und Getötete,2006,40.0,37.0,-48.72,8.11,42.0,8
2006-08-01,Verkehrsunfälle,mit Personenschäden,2006,422.0,462.0,-37.11,-8.66,432.0,8
2006-08-01,Alkoholunfälle,Verletzte und Getötete,2006,25.0,33.0,-32.43,-24.24,25.0,8
2006-08-01,Fluchtunfälle,insgesamt,2006,774.0,811.0,-8.4,-4.56,805.0,8
2006-09-01,Fluchtunfälle,Verletzte und Getötete,2006,66.0,81.0,65.0,-18.52,41.0,9
2006-09-01,Alkoholunfälle,insgesamt,2006,64.0,76.0,33.33,-15.79,50.0,9
2006-09-01,Verkehrsunfälle,mit Personenschäden,2006,407.0,678.0,-3.55,-39.97,410.0,9
2006-09-01,Verkehrsunfälle,Verletzte und Getötete,2006,490.0,825.0,-4.48,-40.61,477.0,9
2006-09-01,Fluchtunfälle,insgesamt,2006,718.0,1086.0,-7.24,-33.89,775.0,9
2006-09-01,Alkoholunfälle,Verletzte und Getötete,2006,35.0,50.0,40.0,-30.0,23.0,9
2006-09-01,Verkehrsunfälle,insgesamt,2006,3233.0,3921.0,8.02,-17.55,3234.0,9
2006-10-01,Alkoholunfälle,insgesamt,2006,45.0,57.0,-29.69,-21.05,49.0,10
2006-10-01,Verkehrsunfälle,Verletzte und Getötete,2006,632.0,568.0,28.98,11.27,482.0,10
2006-10-01,Verkehrsunfälle,mit Personenschäden,2006,500.0,451.0,22.85,10.86,414.0,10
2006-10-01,Fluchtunfälle,Verletzte und Getötete,2006,43.0,54.0,-34.85,-20.37,40.0,10
2006-10-01,Alkoholunfälle,Verletzte und Getötete,2006,24.0,35.0,-31.43,-31.43,22.0,10
2006-10-01,Verkehrsunfälle,insgesamt,2006,3286.0,3503.0,1.64,-6.19,3216.0,10
2006-10-01,Fluchtunfälle,insgesamt,2006,599.0,962.0,-16.57,-37.73,744.0,10
2006-11-01,Fluchtunfälle,insgesamt,2006,494.0,845.0,-17.53,-41.54,715.0,11
2006-11-01,Alkoholunfälle,insgesamt,2006,48.0,42.0,6.67,14.29,49.0,11
2006-11-01,Alkoholunfälle,Verletzte und Getötete,2006,22.0,14.0,-8.33,57.14,23.0,11
2006-11-01,Verkehrsunfälle,Verletzte und Getötete,2006,468.0,458.0,-25.95,2.18,483.0,11
2006-11-01,Fluchtunfälle,Verletzte und Getötete,2006,38.0,27.0,-11.63,40.74,41.0,11
2006-11-01,Verkehrsunfälle,insgesamt,2006,3073.0,3205.0,-6.48,-4.12,3205.0,11
2006-11-01,Verkehrsunfälle,mit Personenschäden,2006,384.0,496.0,-23.2,-22.58,404.0,11
2006-12-01,Alkoholunfälle,insgesamt,2006,52.0,41.0,8.33,26.83,50.0,12
2006-12-01,Fluchtunfälle,Verletzte und Getötete,2006,44.0,32.0,15.79,37.5,42.0,12
2006-12-01,Fluchtunfälle,insgesamt,2006,864.0,817.0,74.9,5.75,719.0,12
2006-12-01,Verkehrsunfälle,insgesamt,2006,3419.0,3549.0,11.26,-3.66,3194.0,12
2006-12-01,Verkehrsunfälle,Verletzte und Getötete,2006,466.0,460.0,-0.43,1.3,484.0,12
2006-12-01,Alkoholunfälle,Verletzte und Getötete,2006,21.0,12.0,-4.55,75.0,24.0,12
2006-12-01,Verkehrsunfälle,mit Personenschäden,2006,386.0,487.0,0.52,-20.74,396.0,12
2007-01-01,Verkehrsunfälle,Verletzte und Getötete,2007,268.0,364.0,-42.49,-26.37,476.0,1
2007-01-01,Fluchtunfälle,Verletzte und Getötete,2007,19.0,31.0,-56.82,-38.71,41.0,1
2007-01-01,Alkoholunfälle,Verletzte und Getötete,2007,13.0,21.0,-38.1,-38.1,23.0,1
2007-01-01,Alkoholunfälle,insgesamt,2007,36.0,44.0,-30.77,-18.18,49.0,1
2007-01-01,Verkehrsunfälle,mit Personenschäden,2007,218.0,291.0,-43.52,-25.09,390.0,1
2007-01-01,Fluchtunfälle,insgesamt,2007,699.0,708.0,-19.1,-1.27,718.0,1
2007-01-01,Verkehrsunfälle,insgesamt,2007,2735.0,2893.0,-20.01,-5.46,3181.0,1
2007-02-01,Fluchtunfälle,Verletzte und Getötete,2007,33.0,33.0,73.68,0.0,41.0,2
2007-02-01,Fluchtunfälle,insgesamt,2007,612.0,698.0,-12.45,-12.32,711.0,2
2007-02-01,Verkehrsunfälle,insgesamt,2007,2643.0,2901.0,-3.36,-8.89,3160.0,2
2007-02-01,Verkehrsunfälle,mit Personenschäden,2007,217.0,237.0,-0.46,-8.44,388.0,2
2007-02-01,Alkoholunfälle,Verletzte und Getötete,2007,15.0,21.0,15.38,-28.57,23.0,2
2007-02-01,Verkehrsunfälle,Verletzte und Getötete,2007,277.0,279.0,3.36,-0.72,476.0,2
2007-02-01,Alkoholunfälle,insgesamt,2007,32.0,50.0,-11.11,-36.0,48.0,2
2007-03-01,Alkoholunfälle,insgesamt,2007,38.0,40.0,18.75,-5.0,48.0,3
2007-03-01,Verkehrsunfälle,insgesamt,2007,2836.0,4165.0,7.3,-31.91,3049.0,3
2007-03-01,Fluchtunfälle,insgesamt,2007,411.0,1138.0,-32.84,-63.88,651.0,3
2007-03-01,Verkehrsunfälle,Verletzte und Getötete,2007,347.0,375.0,25.27,-7.47,473.0,3
2007-03-01,Verkehrsunfälle,mit Personenschäden,2007,293.0,275.0,35.02,6.55,390.0,3
2007-03-01,Fluchtunfälle,Verletzte und Getötete,2007,20.0,34.0,-39.39,-41.18,40.0,3
2007-03-01,Alkoholunfälle,Verletzte und Getötete,2007,14.0,14.0,-6.67,0.0,23.0,3
2007-04-01,Fluchtunfälle,insgesamt,2007,821.0,750.0,99.76,9.47,657.0,4
2007-04-01,Verkehrsunfälle,Verletzte und Getötete,2007,500.0,387.0,44.09,29.2,483.0,4
2007-04-01,Verkehrsunfälle,mit Personenschäden,2007,396.0,301.0,35.15,31.56,398.0,4
2007-04-01,Verkehrsunfälle,insgesamt,2007,3292.0,2874.0,16.08,14.54,3084.0,4
2007-04-01,Fluchtunfälle,Verletzte und Getötete,2007,43.0,25.0,115.0,72.0,41.0,4
2007-04-01,Alkoholunfälle,Verletzte und Getötete,2007,27.0,16.0,92.86,68.75,24.0,4
2007-04-01,Alkoholunfälle,insgesamt,2007,49.0,40.0,28.95,22.5,48.0,4
2007-05-01,Fluchtunfälle,Verletzte und Getötete,2007,48.0,33.0,11.63,45.45,43.0,5
2007-05-01,Fluchtunfälle,insgesamt,2007,858.0,476.0,4.51,80.25,688.0,5
2007-05-01,Verkehrsunfälle,Verletzte und Getötete,2007,591.0,564.0,18.2,4.79,485.0,5
2007-05-01,Verkehrsunfälle,insgesamt,2007,3529.0,3032.0,7.2,16.39,3125.0,5
2007-05-01,Verkehrsunfälle,mit Personenschäden,2007,482.0,471.0,21.72,2.34,399.0,5
2007-05-01,Alkoholunfälle,Verletzte und Getötete,2007,39.0,28.0,44.44,39.29,25.0,5
2007-05-01,Alkoholunfälle,insgesamt,2007,63.0,53.0,28.57,18.87,49.0,5
2007-06-01,Fluchtunfälle,insgesamt,2007,804.0,565.0,-6.29,42.3,708.0,6
2007-06-01,Alkoholunfälle,Verletzte und Getötete,2007,27.0,22.0,-30.77,22.73,25.0,6
2007-06-01,Verkehrsunfälle,Verletzte und Getötete,2007,535.0,479.0,-9.48,11.69,490.0,6
2007-06-01,Verkehrsunfälle,insgesamt,2007,3225.0,2853.0,-8.61,13.04,3156.0,6
2007-06-01,Verkehrsunfälle,mit Personenschäden,2007,444.0,406.0,-7.88,9.36,402.0,6
2007-06-01,Fluchtunfälle,Verletzte und Getötete,2007,50.0,40.0,4.17,25.0,44.0,6
2007-06-01,Alkoholunfälle,insgesamt,2007,51.0,51.0,-19.05,0.0,49.0,6
2007-07-01,Alkoholunfälle,insgesamt,2007,65.0,64.0,27.45,1.56,49.0,7
2007-07-01,Verkehrsunfälle,Verletzte und Getötete,2007,511.0,787.0,-4.49,-35.07,467.0,7
2007-07-01,Alkoholunfälle,Verletzte und Getötete,2007,38.0,37.0,40.74,2.7,25.0,7
2007-07-01,Verkehrsunfälle,insgesamt,2007,3622.0,3611.0,12.31,0.3,3157.0,7
2007-07-01,Fluchtunfälle,insgesamt,2007,935.0,845.0,16.29,10.65,716.0,7
2007-07-01,Fluchtunfälle,Verletzte und Getötete,2007,59.0,78.0,18.0,-24.36,42.0,7
2007-07-01,Verkehrsunfälle,mit Personenschäden,2007,435.0,671.0,-2.03,-35.17,382.0,7
2007-08-01,Verkehrsunfälle,mit Personenschäden,2007,344.0,422.0,-20.92,-18.48,376.0,8
2007-08-01,Fluchtunfälle,Verletzte und Getötete,2007,39.0,40.0,-33.9,-2.5,42.0,8
2007-08-01,Verkehrsunfälle,insgesamt,2007,2943.0,2993.0,-18.75,-1.67,3153.0,8
2007-08-01,Fluchtunfälle,insgesamt,2007,759.0,774.0,-18.82,-1.94,715.0,8
2007-08-01,Alkoholunfälle,insgesamt,2007,44.0,48.0,-32.31,-8.33,49.0,8
2007-08-01,Verkehrsunfälle,Verletzte und Getötete,2007,422.0,513.0,-17.42,-17.74,459.0,8
2007-08-01,Alkoholunfälle,Verletzte und Getötete,2007,20.0,25.0,-47.37,-20.0,25.0,8
2007-09-01,Verkehrsunfälle,Verletzte und Getötete,2007,462.0,490.0,9.48,-5.71,457.0,9
2007-09-01,Verkehrsunfälle,mit Personenschäden,2007,385.0,407.0,11.92,-5.41,374.0,9
2007-09-01,Fluchtunfälle,insgesamt,2007,797.0,718.0,5.01,11.0,721.0,9
2007-09-01,Alkoholunfälle,Verletzte und Getötete,2007,24.0,35.0,20.0,-31.43,24.0,9
2007-09-01,Alkoholunfälle,insgesamt,2007,54.0,64.0,22.73,-15.63,48.0,9
2007-09-01,Verkehrsunfälle,insgesamt,2007,3414.0,3233.0,16.0,5.6,3168.0,9
2007-09-01,Fluchtunfälle,Verletzte und Getötete,2007,41.0,66.0,5.13,-37.88,40.0,9
2007-10-01,Verkehrsunfälle,insgesamt,2007,3695.0,3286.0,8.23,12.45,3202.0,10
2007-10-01,Verkehrsunfälle,Verletzte und Getötete,2007,491.0,632.0,6.28,-22.31,445.0,10
2007-10-01,Alkoholunfälle,Verletzte und Getötete,2007,18.0,24.0,-25.0,-25.0,23.0,10
2007-10-01,Verkehrsunfälle,mit Personenschäden,2007,405.0,500.0,5.19,-19.0,366.0,10
2007-10-01,Fluchtunfälle,Verletzte und Getötete,2007,49.0,43.0,19.51,13.95,40.0,10
2007-10-01,Alkoholunfälle,insgesamt,2007,55.0,45.0,1.85,22.22,49.0,10
2007-10-01,Fluchtunfälle,insgesamt,2007,873.0,599.0,9.54,45.74,744.0,10
2007-11-01,Verkehrsunfälle,insgesamt,2007,3444.0,3073.0,-6.79,12.07,3233.0,11
2007-11-01,Alkoholunfälle,insgesamt,2007,36.0,48.0,-34.55,-25.0,48.0,11
2007-11-01,Alkoholunfälle,Verletzte und Getötete,2007,26.0,22.0,44.44,18.18,24.0,11
2007-11-01,Fluchtunfälle,Verletzte und Getötete,2007,46.0,38.0,-6.12,21.05,41.0,11
2007-11-01,Verkehrsunfälle,Verletzte und Getötete,2007,405.0,468.0,-17.52,-13.46,440.0,11
2007-11-01,Verkehrsunfälle,mit Personenschäden,2007,324.0,384.0,-20.0,-15.63,361.0,11
2007-11-01,Fluchtunfälle,insgesamt,2007,868.0,494.0,-0.57,75.71,775.0,11
2007-12-01,Fluchtunfälle,insgesamt,2007,690.0,864.0,-20.51,-20.14,761.0,12
2007-12-01,Alkoholunfälle,insgesamt,2007,37.0,52.0,2.78,-28.85,47.0,12
2007-12-01,Alkoholunfälle,Verletzte und Getötete,2007,20.0,21.0,-23.08,-4.76,23.0,12
2007-12-01,Verkehrsunfälle,mit Personenschäden,2007,333.0,386.0,2.78,-13.73,356.0,12
2007-12-01,Verkehrsunfälle,Verletzte und Getötete,2007,414.0,466.0,2.22,-11.16,435.0,12
2007-12-01,Verkehrsunfälle,insgesamt,2007,3184.0,3419.0,-7.55,-6.87,3214.0,12
2007-12-01,Fluchtunfälle,Verletzte und Getötete,2007,29.0,44.0,-36.96,-34.09,40.0,12
2008-01-01,Alkoholunfälle,Verletzte und Getötete,2008,8.0,13.0,-60.0,-38.46,23.0,1
2008-01-01,Fluchtunfälle,insgesamt,2008,727.0,699.0,5.36,4.01,763.0,1
2008-01-01,Verkehrsunfälle,insgesamt,2008,2945.0,2735.0,-7.51,7.68,3231.0,1
2008-01-01,Verkehrsunfälle,Verletzte und Getötete,2008,307.0,268.0,-25.85,14.55,439.0,1
2008-01-01,Verkehrsunfälle,mit Personenschäden,2008,260.0,218.0,-21.92,19.27,360.0,1
2008-01-01,Fluchtunfälle,Verletzte und Getötete,2008,27.0,19.0,-6.9,42.11,40.0,1
2008-01-01,Alkoholunfälle,insgesamt,2008,32.0,36.0,-13.51,-11.11,46.0,1
2008-02-01,Alkoholunfälle,insgesamt,2008,30.0,32.0,-6.25,-6.25,46.0,2
2008-02-01,Verkehrsunfälle,Verletzte und Getötete,2008,340.0,277.0,10.75,22.74,444.0,2
2008-02-01,Fluchtunfälle,Verletzte und Getötete,2008,29.0,33.0,7.41,-12.12,40.0,2
2008-02-01,Alkoholunfälle,Verletzte und Getötete,2008,16.0,15.0,100.0,6.67,23.0,2
2008-02-01,Fluchtunfälle,insgesamt,2008,793.0,612.0,9.08,29.58,778.0,2
2008-02-01,Verkehrsunfälle,mit Personenschäden,2008,279.0,217.0,7.31,28.57,365.0,2
2008-02-01,Verkehrsunfälle,insgesamt,2008,3171.0,2643.0,7.67,19.98,3275.0,2
2008-03-01,Verkehrsunfälle,insgesamt,2008,2910.0,2836.0,-8.23,2.61,3281.0,3
2008-03-01,Fluchtunfälle,insgesamt,2008,763.0,411.0,-3.78,85.64,807.0,3
2008-03-01,Alkoholunfälle,insgesamt,2008,30.0,38.0,0.0,-21.05,46.0,3
2008-03-01,Verkehrsunfälle,Verletzte und Getötete,2008,254.0,347.0,-25.29,-26.8,436.0,3
2008-03-01,Fluchtunfälle,Verletzte und Getötete,2008,25.0,20.0,-13.79,25.0,40.0,3
2008-03-01,Verkehrsunfälle,mit Personenschäden,2008,210.0,293.0,-24.73,-28.33,358.0,3
2008-03-01,Alkoholunfälle,Verletzte und Getötete,2008,9.0,14.0,-43.75,-35.71,23.0,3
2008-04-01,Fluchtunfälle,Verletzte und Getötete,2008,41.0,43.0,64.0,-4.65,40.0,4
2008-04-01,Verkehrsunfälle,Verletzte und Getötete,2008,355.0,500.0,39.76,-29.0,424.0,4
2008-04-01,Verkehrsunfälle,mit Personenschäden,2008,315.0,396.0,50.0,-20.45,351.0,4
2008-04-01,Fluchtunfälle,insgesamt,2008,837.0,821.0,9.7,1.95,809.0,4
2008-04-01,Alkoholunfälle,insgesamt,2008,25.0,49.0,-16.67,-48.98,44.0,4
2008-04-01,Alkoholunfälle,Verletzte und Getötete,2008,10.0,27.0,11.11,-62.96,21.0,4
2008-04-01,Verkehrsunfälle,insgesamt,2008,3339.0,3292.0,14.74,1.43,3285.0,4
2008-05-01,Alkoholunfälle,insgesamt,2008,57.0,63.0,128.0,-9.52,43.0,5
2008-05-01,Alkoholunfälle,Verletzte und Getötete,2008,37.0,39.0,270.0,-5.13,21.0,5
2008-05-01,Verkehrsunfälle,Verletzte und Getötete,2008,534.0,591.0,50.42,-9.64,419.0,5
2008-05-01,Verkehrsunfälle,insgesamt,2008,3428.0,3529.0,2.67,-2.86,3277.0,5
2008-05-01,Fluchtunfälle,insgesamt,2008,871.0,858.0,4.06,1.52,810.0,5
2008-05-01,Verkehrsunfälle,mit Personenschäden,2008,445.0,482.0,41.27,-7.68,348.0,5
2008-05-01,Fluchtunfälle,Verletzte und Getötete,2008,57.0,48.0,39.02,18.75,41.0,5
2008-06-01,Verkehrsunfälle,Verletzte und Getötete,2008,473.0,535.0,-11.42,-11.59,414.0,6
2008-06-01,Alkoholunfälle,insgesamt,2008,56.0,51.0,-1.75,9.8,43.0,6
2008-06-01,Fluchtunfälle,Verletzte und Getötete,2008,59.0,50.0,3.51,18.0,42.0,6
2008-06-01,Fluchtunfälle,insgesamt,2008,859.0,804.0,-1.38,6.84,814.0,6
2008-06-01,Verkehrsunfälle,insgesamt,2008,3374.0,3225.0,-1.58,4.62,3289.0,6
2008-06-01,Alkoholunfälle,Verletzte und Getötete,2008,32.0,27.0,-13.51,18.52,22.0,6
2008-06-01,Verkehrsunfälle,mit Personenschäden,2008,424.0,444.0,-4.72,-4.5,347.0,6
2008-07-01,Verkehrsunfälle,insgesamt,2008,3500.0,3622.0,3.73,-3.37,3279.0,7
2008-07-01,Alkoholunfälle,insgesamt,2008,52.0,65.0,-7.14,-20.0,42.0,7
2008-07-01,Alkoholunfälle,Verletzte und Getötete,2008,24.0,38.0,-25.0,-36.84,20.0,7
2008-07-01,Verkehrsunfälle,mit Personenschäden,2008,459.0,435.0,8.25,5.52,349.0,7
2008-07-01,Verkehrsunfälle,Verletzte und Getötete,2008,538.0,511.0,13.74,5.28,416.0,7
2008-07-01,Fluchtunfälle,Verletzte und Getötete,2008,48.0,59.0,-18.64,-18.64,41.0,7
2008-07-01,Fluchtunfälle,insgesamt,2008,832.0,935.0,-3.14,-11.02,806.0,7
2008-08-01,Fluchtunfälle,Verletzte und Getötete,2008,55.0,39.0,14.58,41.03,42.0,8
2008-08-01,Fluchtunfälle,insgesamt,2008,760.0,759.0,-8.65,0.13,806.0,8
2008-08-01,Alkoholunfälle,Verletzte und Getötete,2008,23.0,20.0,-4.17,15.0,21.0,8
2008-08-01,Alkoholunfälle,insgesamt,2008,44.0,44.0,-15.38,0.0,42.0,8
2008-08-01,Verkehrsunfälle,insgesamt,2008,2870.0,2943.0,-18.0,-2.48,3273.0,8
2008-08-01,Verkehrsunfälle,Verletzte und Getötete,2008,480.0,422.0,-10.78,13.74,421.0,8
2008-08-01,Verkehrsunfälle,mit Personenschäden,2008,402.0,344.0,-12.42,16.86,353.0,8
2008-09-01,Verkehrsunfälle,Verletzte und Getötete,2008,422.0,462.0,-12.08,-8.66,418.0,9
2008-09-01,Alkoholunfälle,Verletzte und Getötete,2008,28.0,24.0,21.74,16.67,21.0,9
2008-09-01,Verkehrsunfälle,mit Personenschäden,2008,360.0,385.0,-10.45,-6.49,351.0,9
2008-09-01,Fluchtunfälle,insgesamt,2008,747.0,797.0,-1.71,-6.27,802.0,9
2008-09-01,Verkehrsunfälle,insgesamt,2008,3271.0,3414.0,13.97,-4.19,3261.0,9
2008-09-01,Alkoholunfälle,insgesamt,2008,49.0,54.0,11.36,-9.26,42.0,9
2008-09-01,Fluchtunfälle,Verletzte und Getötete,2008,48.0,41.0,-12.73,17.07,43.0,9
2008-10-01,Verkehrsunfälle,Verletzte und Getötete,2008,455.0,491.0,7.82,-7.33,415.0,10
2008-10-01,Fluchtunfälle,Verletzte und Getötete,2008,46.0,49.0,-4.17,-6.12,43.0,10
2008-10-01,Alkoholunfälle,Verletzte und Getötete,2008,19.0,18.0,-32.14,5.56,21.0,10
2008-10-01,Verkehrsunfälle,mit Personenschäden,2008,373.0,405.0,3.61,-7.9,349.0,10
2008-10-01,Fluchtunfälle,insgesamt,2008,874.0,873.0,17.0,0.11,802.0,10
2008-10-01,Verkehrsunfälle,insgesamt,2008,3683.0,3695.0,12.6,-0.32,3260.0,10
2008-10-01,Alkoholunfälle,insgesamt,2008,45.0,55.0,-8.16,-18.18,41.0,10
2008-11-01,Fluchtunfälle,Verletzte und Getötete,2008,27.0,46.0,-41.3,-41.3,41.0,11
2008-11-01,Verkehrsunfälle,mit Personenschäden,2008,281.0,324.0,-24.66,-13.27,345.0,11
2008-11-01,Fluchtunfälle,insgesamt,2008,625.0,868.0,-28.49,-28.0,782.0,11
2008-11-01,Alkoholunfälle,Verletzte und Getötete,2008,14.0,26.0,-26.32,-46.15,20.0,11
2008-11-01,Verkehrsunfälle,insgesamt,2008,2983.0,3444.0,-19.01,-13.39,3222.0,11
2008-11-01,Verkehrsunfälle,Verletzte und Getötete,2008,321.0,405.0,-29.45,-20.74,408.0,11
2008-11-01,Alkoholunfälle,insgesamt,2008,27.0,36.0,-40.0,-25.0,40.0,11
2008-12-01,Verkehrsunfälle,Verletzte und Getötete,2008,272.0,414.0,-15.26,-34.3,396.0,12
2008-12-01,Alkoholunfälle,insgesamt,2008,35.0,37.0,29.63,-5.41,40.0,12
2008-12-01,Fluchtunfälle,insgesamt,2008,657.0,690.0,5.12,-4.78,779.0,12
2008-12-01,Verkehrsunfälle,insgesamt,2008,2888.0,3184.0,-3.18,-9.3,3197.0,12
2008-12-01,Verkehrsunfälle,mit Personenschäden,2008,230.0,333.0,-18.15,-30.93,337.0,12
2008-12-01,Alkoholunfälle,Verletzte und Getötete,2008,20.0,20.0,42.86,0.0,20.0,12
2008-12-01,Fluchtunfälle,Verletzte und Getötete,2008,27.0,29.0,0.0,-6.9,41.0,12
2009-01-01,Verkehrsunfälle,insgesamt,2009,2482.0,2945.0,-14.06,-15.72,3158.0,1
2009-01-01,Verkehrsunfälle,Verletzte und Getötete,2009,223.0,307.0,-18.01,-27.36,389.0,1
2009-01-01,Fluchtunfälle,insgesamt,2009,512.0,727.0,-22.07,-29.57,761.0,1
2009-01-01,Alkoholunfälle,insgesamt,2009,23.0,32.0,-34.29,-28.13,39.0,1
2009-01-01,Alkoholunfälle,Verletzte und Getötete,2009,7.0,8.0,-65.0,-12.5,20.0,1
2009-01-01,Fluchtunfälle,Verletzte und Getötete,2009,22.0,27.0,-18.52,-18.52,40.0,1
2009-01-01,Verkehrsunfälle,mit Personenschäden,2009,184.0,260.0,-20.0,-29.23,330.0,1
2009-02-01,Verkehrsunfälle,insgesamt,2009,3480.0,3171.0,40.21,9.74,3184.0,2
2009-02-01,Verkehrsunfälle,Verletzte und Getötete,2009,340.0,340.0,52.47,0.0,389.0,2
2009-02-01,Fluchtunfälle,insgesamt,2009,802.0,793.0,56.64,1.13,762.0,2
2009-02-01,Fluchtunfälle,Verletzte und Getötete,2009,35.0,29.0,59.09,20.69,41.0,2
2009-02-01,Alkoholunfälle,insgesamt,2009,32.0,30.0,39.13,6.67,40.0,2
2009-02-01,Alkoholunfälle,Verletzte und Getötete,2009,12.0,16.0,71.43,-25.0,20.0,2
2009-02-01,Verkehrsunfälle,mit Personenschäden,2009,273.0,279.0,48.37,-2.15,330.0,2
2009-03-01,Fluchtunfälle,insgesamt,2009,607.0,763.0,-24.31,-20.45,749.0,3
2009-03-01,Alkoholunfälle,insgesamt,2009,14.0,30.0,-56.25,-53.33,38.0,3
2009-03-01,Fluchtunfälle,Verletzte und Getötete,2009,20.0,25.0,-42.86,-20.0,40.0,3
2009-03-01,Alkoholunfälle,Verletzte und Getötete,2009,5.0,9.0,-58.33,-44.44,19.0,3
2009-03-01,Verkehrsunfälle,mit Personenschäden,2009,202.0,210.0,-26.01,-3.81,329.0,3
2009-03-01,Verkehrsunfälle,insgesamt,2009,2744.0,2910.0,-21.15,-5.7,3170.0,3
2009-03-01,Verkehrsunfälle,Verletzte und Getötete,2009,245.0,254.0,-27.94,-3.54,388.0,3
2009-04-01,Verkehrsunfälle,Verletzte und Getötete,2009,416.0,355.0,69.8,17.18,393.0,4
2009-04-01,Alkoholunfälle,insgesamt,2009,45.0,25.0,221.43,80.0,40.0,4
2009-04-01,Fluchtunfälle,Verletzte und Getötete,2009,43.0,41.0,115.0,4.88,41.0,4
2009-04-01,Alkoholunfälle,Verletzte und Getötete,2009,31.0,10.0,520.0,210.0,21.0,4
2009-04-01,Verkehrsunfälle,insgesamt,2009,2953.0,3339.0,7.62,-11.56,3138.0,4
2009-04-01,Fluchtunfälle,insgesamt,2009,776.0,837.0,27.84,-7.29,744.0,4
2009-04-01,Verkehrsunfälle,mit Personenschäden,2009,357.0,315.0,76.73,13.33,333.0,4
2009-05-01,Fluchtunfälle,Verletzte und Getötete,2009,49.0,57.0,13.95,-14.04,40.0,5
2009-05-01,Verkehrsunfälle,insgesamt,2009,3240.0,3428.0,9.72,-5.48,3122.0,5
2009-05-01,Alkoholunfälle,insgesamt,2009,57.0,57.0,26.67,0.0,40.0,5
2009-05-01,Alkoholunfälle,Verletzte und Getötete,2009,34.0,37.0,9.68,-8.11,21.0,5
2009-05-01,Verkehrsunfälle,Verletzte und Getötete,2009,535.0,534.0,28.61,0.19,393.0,5
2009-05-01,Verkehrsunfälle,mit Personenschäden,2009,454.0,445.0,27.17,2.02,333.0,5
2009-05-01,Fluchtunfälle,insgesamt,2009,768.0,871.0,-1.03,-11.83,735.0,5
2009-06-01,Alkoholunfälle,insgesamt,2009,31.0,56.0,-45.61,-44.64,38.0,6
2009-06-01,Verkehrsunfälle,Verletzte und Getötete,2009,443.0,473.0,-17.2,-6.34,391.0,6
2009-06-01,Verkehrsunfälle,mit Personenschäden,2009,371.0,424.0,-18.28,-12.5,329.0,6
2009-06-01,Verkehrsunfälle,insgesamt,2009,2876.0,3374.0,-11.23,-14.76,3081.0,6
2009-06-01,Fluchtunfälle,Verletzte und Getötete,2009,34.0,59.0,-30.61,-42.37,38.0,6
2009-06-01,Fluchtunfälle,insgesamt,2009,678.0,859.0,-11.72,-21.07,720.0,6
2009-06-01,Alkoholunfälle,Verletzte und Getötete,2009,19.0,32.0,-44.12,-40.63,20.0,6
2009-07-01,Verkehrsunfälle,insgesamt,2009,3622.0,3500.0,25.94,3.49,3091.0,7
2009-07-01,Verkehrsunfälle,Verletzte und Getötete,2009,556.0,538.0,25.51,3.35,392.0,7
2009-07-01,Verkehrsunfälle,mit Personenschäden,2009,476.0,459.0,28.3,3.7,330.0,7
2009-07-01,Alkoholunfälle,insgesamt,2009,44.0,52.0,41.94,-15.38,37.0,7
2009-07-01,Alkoholunfälle,Verletzte und Getötete,2009,27.0,24.0,42.11,12.5,20.0,7
2009-07-01,Fluchtunfälle,Verletzte und Getötete,2009,61.0,48.0,79.41,27.08,39.0,7
